source_system,source_code,target_system,target_code,mapping_type,confidence,source_display,target_display,src_lang,translated_text,backtranslation_similarity
NAMASTE-Unani,2353,ICD-11 MMS 2024-01 Biomedicine,MG26,related-to,83.87,2354,fever,urd_Arab,2354.Diurnal fever,100.0
NAMASTE-Unani,2354,ICD-11 MMS 2024-01 Biomedicine,MG26,related-to,83.83,2355,fever,urd_Arab,2355.Nocturnal fever,100.0
NAMASTE-Unani,2355,ICD-11 MMS 2024-01 Biomedicine,XE2EP,related-to,80.92,2356,Scorpion,urd_Arab,2356.Bite of fat tailed scorpion,100.0
NAMASTE-Unani,2357,ICD-11 MMS 2024-01 Biomedicine,XE4D9,related-to,84.74,2358,Bee,urd_Arab,2358. honey bee bite,100.0
NAMASTE-Unani,2358,ICD-11 MMS 2024-01 Biomedicine,XM0B91,related-to,91.8,2359,Mosquito,urd_Arab,2359.Mosquito bite,95.11
NAMASTE-Unani,236,ICD-11 MMS 2024-01 Biomedicine,LA14.02,related-to,79.57,235,Congenital entropion,urd_Arab,235.Entropion,100.0
NAMASTE-Unani,237,ICD-11 MMS 2024-01 Biomedicine,LA14.03,related-to,79.57,236,Congenital ectropion,urd_Arab,236.Ectropion,100.0
NAMASTE-Unani,2376,ICD-11 MMS 2024-01 Biomedicine,CA0K.0,related-to,77.51,2377,Thornwaldt abscess,urd_Arab,2377.Abscess,100.0
NAMASTE-Unani,2377,ICD-11 MMS 2024-01 Biomedicine,GA90,related-to,95.08,2378,prostate enlargement,urd_Arab,2378.Prostate enlargement,100.0
NAMASTE-Unani,2378,ICD-11 MMS 2024-01 Biomedicine,XA6AS2,related-to,87.64,2379,Extremities,urd_Arab,2379.Paralysis of extremities / lower body,97.39
NAMASTE-Unani,2379,ICD-11 MMS 2024-01 Biomedicine,MG22,related-to,84.77,2380,Fatigue,urd_Arab,2380.Labour Fatigue,100.0
NAMASTE-Unani,238,ICD-11 MMS 2024-01 Biomedicine,XA3RB1,related-to,85.26,237,Eyelids,urd_Arab,237.Sclerosis of the eyelids,97.01
NAMASTE-Unani,2380,ICD-11 MMS 2024-01 Biomedicine,MG22,related-to,83.8,2381,Fatigue,urd_Arab,2381.Tension fatigue,100.0
NAMASTE-Unani,2381,ICD-11 MMS 2024-01 Biomedicine,MG22,related-to,88.44,2382,Fatigue,urd_Arab,2382.Flatulent fatigue,100.0
NAMASTE-Unani,2382,ICD-11 MMS 2024-01 Biomedicine,MG22,related-to,84.71,2383,Fatigue,urd_Arab,2383.Ulcerous fatigue,100.0
NAMASTE-Unani,2383,ICD-11 MMS 2024-01 Biomedicine,MG22,related-to,83.71,2384,Fatigue,urd_Arab,2384.Inflammatory fatigue,100.0
NAMASTE-Unani,2385,ICD-11 MMS 2024-01 Biomedicine,VV12,related-to,77.55,2386,aching pain,urd_Arab,2386.Itching pain,100.0
NAMASTE-Unani,2387,ICD-11 MMS 2024-01 Biomedicine,XS5B,related-to,75.89,2388,No pain,urd_Arab,2388.Pricking pain,100.0
NAMASTE-Unani,2388,ICD-11 MMS 2024-01 Biomedicine,XS5B,related-to,75.61,2389,No pain,urd_Arab,2389.Compressing pain,100.0
NAMASTE-Unani,2389,ICD-11 MMS 2024-01 Biomedicine,VV12,related-to,75.21,2390,aching pain,urd_Arab,2390.Stretching pain,100.0
NAMASTE-Unani,2390,ICD-11 MMS 2024-01 Biomedicine,XS5B,related-to,75.97,2391,No pain,urd_Arab,2391.Tearing pain,100.0
NAMASTE-Unani,2391,ICD-11 MMS 2024-01 Biomedicine,XS5B,related-to,75.89,2392,No pain,urd_Arab,2392.Breaking pain,100.0
NAMASTE-Unani,2392,ICD-11 MMS 2024-01 Biomedicine,MD30.1,related-to,75.02,2393,Rib pain,urd_Arab,2393.Lose pain,96.97
NAMASTE-Unani,2393,ICD-11 MMS 2024-01 Biomedicine,ME84.2,related-to,75.13,2394,Loin pain,urd_Arab,2394.Boring pain,100.0
NAMASTE-Unani,2394,ICD-11 MMS 2024-01 Biomedicine,XS5B,related-to,75.89,2395,No pain,urd_Arab,2395.Piercing pain,100.0
NAMASTE-Unani,2395,ICD-11 MMS 2024-01 Biomedicine,VV12,related-to,75.87,2396,burning pain,urd_Arab,2396.Benumbing pain,100.0
NAMASTE-Unani,2397,ICD-11 MMS 2024-01 Biomedicine,MG22,related-to,91.58,2398,Fatigue,urd_Arab,2398.Fatigue pain,100.0
NAMASTE-Unani,24,ICD-11 MMS 2024-01 Biomedicine,MB20.1,equivalent,75.5,23,Coma,urd_Arab,23.Coma,100.0
NAMASTE-Unani,240,ICD-11 MMS 2024-01 Biomedicine,XA3RB1,related-to,83.37,239,Eyelids,urd_Arab,239.Tick infestation of the eyelids,100.0
NAMASTE-Unani,2404,ICD-11 MMS 2024-01 Biomedicine,XT0S,related-to,86.2,2405,Pregnancy,urd_Arab,2405.Pattern of disorders in the early stage of pregnancy,91.65
NAMASTE-Unani,2405,ICD-11 MMS 2024-01 Biomedicine,XT0S,related-to,86.3,2406,Pregnancy,urd_Arab,2406.Pattern of disorders in midstage of pregnancy,100.0
NAMASTE-Unani,2406,ICD-11 MMS 2024-01 Biomedicine,XT0S,related-to,86.21,2407,Pregnancy,urd_Arab,2407.Pattern of disorders in the last stage of pregnancy,97.51
NAMASTE-Unani,2407,ICD-11 MMS 2024-01 Biomedicine,XT4Z,related-to,85.94,2408,Postpartum,urd_Arab,2408.Pattern of disorders in postpartum period,93.6
NAMASTE-Unani,241,ICD-11 MMS 2024-01 Biomedicine,XA1RK2,related-to,85.22,240,Eyelashes,urd_Arab,240.Greying of eyelashes,100.0
NAMASTE-Unani,2412,ICD-11 MMS 2024-01 Biomedicine,XA99N3,related-to,81.55,2413,Uterus,urd_Arab,2413.Debility of the uterus,96.98
NAMASTE-Unani,2413,ICD-11 MMS 2024-01 Biomedicine,XA99N3,related-to,85.71,2414,Uterus,urd_Arab,2414.Obstructions within the uterus,97.16
NAMASTE-Unani,2417,ICD-11 MMS 2024-01 Biomedicine,XE3UE,related-to,77.43,2418,Defective alarm,urd_Arab,2418. defective imagination,100.0
NAMASTE-Unani,242,ICD-11 MMS 2024-01 Biomedicine,9A01.1,related-to,94.52,241,Abscess of eyelid,urd_Arab,241. abscess of eyelid,100.0
NAMASTE-Unani,2420,ICD-11 MMS 2024-01 Biomedicine,XA7MC7,related-to,81.27,2421,Stomach,urd_Arab,2421. heaviness in stomach,96.15
NAMASTE-Unani,2421,ICD-11 MMS 2024-01 Biomedicine,XS25,related-to,88.63,2422,Severe,urd_Arab,2422.Diseases with severe signs and symptoms,100.0
NAMASTE-Unani,2431,ICD-11 MMS 2024-01 Biomedicine,XS6H,related-to,79.67,2432,Stage 3,urd_Arab,2432.stage of onset of disease,100.0
NAMASTE-Unani,2434,ICD-11 MMS 2024-01 Biomedicine,XS6H,related-to,79.49,2435,Stage 3,urd_Arab,2435.Stage of decline of a disease,100.0
NAMASTE-Unani,2440,ICD-11 MMS 2024-01 Biomedicine,MB24,related-to,78.52,2441,Symptoms and signs involving the regulation and expression of emotions or feeling states.,urd_Arab,2441.Signs and symptoms of the disease,100.0
NAMASTE-Unani,2442,ICD-11 MMS 2024-01 Biomedicine,XK2H,related-to,87.95,2443,External,urd_Arab,2443. signs of external appearance,100.0
NAMASTE-Unani,2444,ICD-11 MMS 2024-01 Biomedicine,MB25.0,related-to,76.78,2445,Symptoms and signs of thought disorder,urd_Arab,2445.Signs and symptoms specific to the period of the disease,97.46
NAMASTE-Unani,245,ICD-11 MMS 2024-01 Biomedicine,XA0JV9,related-to,77.07,244,Lower eyelid,urd_Arab,244. wart of eyelid,100.0
NAMASTE-Unani,2451,ICD-11 MMS 2024-01 Biomedicine,MB24,related-to,75.99,2452,Symptoms and signs involving the regulation and expression of emotions or feeling states.,urd_Arab,2452.Present signs and symptoms,100.0
NAMASTE-Unani,2452,ICD-11 MMS 2024-01 Biomedicine,MB29,related-to,77.97,2453,Symptoms or signs involving eating and related behaviour,urd_Arab,2453.Past signs and symptoms,100.0
NAMASTE-Unani,2453,ICD-11 MMS 2024-01 Biomedicine,XK2H,related-to,82.9,2454,External,urd_Arab,2454.Signs and symptoms of external diseases,100.0
NAMASTE-Unani,2454,ICD-11 MMS 2024-01 Biomedicine,XK49,related-to,85.76,2455,Internal,urd_Arab,2455.Signs and symptoms of internal diseases,100.0
NAMASTE-Unani,2457,ICD-11 MMS 2024-01 Biomedicine,MG43,related-to,75.83,2458,"Symptoms and signs concerning food and fluid intake include anorexia, polydipsia, polyphagia, feeding difficulties and mismanagement, abnormal weight loss, abnormal weight gain, insufficient intake of food and water due to self neglect and other symptoms and signs concerning food and fluid intake.",urd_Arab,2458.Signs and symptoms of loss of continuity,100.0
NAMASTE-Unani,2459,ICD-11 MMS 2024-01 Biomedicine,XA20Q1,related-to,87.94,2460,Head,urd_Arab,2460. heaviness of the head,95.66
NAMASTE-Unani,246,ICD-11 MMS 2024-01 Biomedicine,2F36.4,related-to,84.05,245,Cysts of eyelid,urd_Arab,245.Cyst of eyelid,100.0
NAMASTE-Unani,2465,ICD-11 MMS 2024-01 Biomedicine,XA96Q6,related-to,79.97,2466,Nerve of the neck,urd_Arab,2466.Loseness of the Nerve,97.88
NAMASTE-Unani,2469,ICD-11 MMS 2024-01 Biomedicine,XA86S4,related-to,84.18,2470,Face,urd_Arab,2470. yellowish face,100.0
NAMASTE-Unani,2471,ICD-11 MMS 2024-01 Biomedicine,XA8182,related-to,83.72,2472,Mouth,urd_Arab,2472.Bitter taste in the mouth,100.0
NAMASTE-Unani,2472,ICD-11 MMS 2024-01 Biomedicine,XA1T19,related-to,87.78,2473,Tongue,urd_Arab,2473. roughness of tongue,100.0
NAMASTE-Unani,2478,ICD-11 MMS 2024-01 Biomedicine,XA7MC7,related-to,86.37,2479,Stomach,urd_Arab,2479. burning sensation at the cardiac end of the stomach,97.2
NAMASTE-Unani,248,ICD-11 MMS 2024-01 Biomedicine,9A60,related-to,90.04,247,Conjunctivitis,urd_Arab,247.Serious conjunctivitis,86.65
NAMASTE-Unani,2480,ICD-11 MMS 2024-01 Biomedicine,XA20Q1,related-to,84.04,2481,Head,urd_Arab,2481. feeling of heat in the head,100.0
NAMASTE-Unani,2483,ICD-11 MMS 2024-01 Biomedicine,XK9K,related-to,83.75,2484,Right,urd_Arab,2484.headache in right half,100.0
NAMASTE-Unani,2484,ICD-11 MMS 2024-01 Biomedicine,XK8G,related-to,85.94,2485,Left,urd_Arab,2485.Headache in the left half,96.76
NAMASTE-Unani,2485,ICD-11 MMS 2024-01 Biomedicine,XK8L,related-to,85.99,2486,Posterior,urd_Arab,2486.Headache in posterior part,100.0
NAMASTE-Unani,2486,ICD-11 MMS 2024-01 Biomedicine,XK7V,related-to,84.78,2487,Anterior,urd_Arab,2487.headache in anterior part,100.0
NAMASTE-Unani,249,ICD-11 MMS 2024-01 Biomedicine,XA8PS3,related-to,84.94,248,Conjunctiva,urd_Arab,248.Hardness of the conjunctiva,100.0
NAMASTE-Unani,2494,ICD-11 MMS 2024-01 Biomedicine,GA20.10,related-to,77.06,2495,frequent menses,urd_Arab,2495. frequent fearfulness,100.0
NAMASTE-Unani,2495,ICD-11 MMS 2024-01 Biomedicine,XA7MC7,related-to,84.98,2496,Stomach,urd_Arab,2496.Increased headache on empty stomach,100.0
NAMASTE-Unani,25,ICD-11 MMS 2024-01 Biomedicine,MB20.1,related-to,90.88,24,Coma,urd_Arab,24.Coma vigil,100.0
NAMASTE-Unani,250,ICD-11 MMS 2024-01 Biomedicine,1C23,related-to,93.28,249,Trachoma,urd_Arab,249. trachoma,100.0
NAMASTE-Unani,2500,ICD-11 MMS 2024-01 Biomedicine,MG25,related-to,78.75,2501,Feeling ill,urd_Arab,2501. feeling sleepy,100.0
NAMASTE-Unani,2501,ICD-11 MMS 2024-01 Biomedicine,ME84.0,related-to,85.27,2502,neck pain,urd_Arab,2502.Pain of the neck / cervical spondylosis,96.63
NAMASTE-Unani,2502,ICD-11 MMS 2024-01 Biomedicine,FB53.0,related-to,94.75,2503,Frozen shoulder,urd_Arab,2503. frozen shoulder,100.0
NAMASTE-Unani,2503,ICD-11 MMS 2024-01 Biomedicine,DC12,related-to,95.9,2504,Cholecystitis,urd_Arab,2504.Cholecystitis,100.0
NAMASTE-Unani,2504,ICD-11 MMS 2024-01 Biomedicine,DC32,related-to,95.08,2505,Chronic pancreatitis,urd_Arab,2505.Chronic pancreatitis,100.0
NAMASTE-Unani,2505,ICD-11 MMS 2024-01 Biomedicine,DB92,source-is-narrower-than-target,94.45,2506,Non-alcoholic fatty liver disease,urd_Arab,2506.Non-alcoholic Fatty Liver Disease,100.0
NAMASTE-Unani,2506,ICD-11 MMS 2024-01 Biomedicine,5A80.1,related-to,94.51,2507,Polycystic ovary syndrome,urd_Arab,2507.Polycystic ovary syndrome,100.0
NAMASTE-Unani,2507,ICD-11 MMS 2024-01 Biomedicine,GA05,related-to,86.44,2508,Female pelvic inflammatory diseases,urd_Arab,2508.Pelvic inflammatory diseases,100.0
NAMASTE-Unani,2508,ICD-11 MMS 2024-01 Biomedicine,MC21.1,related-to,75.95,2509,Normal ERG,urd_Arab,2509.Normal Labor,97.49
NAMASTE-Unani,251,ICD-11 MMS 2024-01 Biomedicine,XA3RB1,related-to,85.21,250,Eyelids,urd_Arab,250.Diffused granulation of eyelids,100.0
NAMASTE-Unani,2510,ICD-11 MMS 2024-01 Biomedicine,1D40,related-to,78.86,2511,Chronic Chikungunya virus disease,urd_Arab,2511.Chikungunya,100.0
NAMASTE-Unani,2511,ICD-11 MMS 2024-01 Biomedicine,8C03.0,related-to,85.03,2512,diabetic neuropathy NOS,urd_Arab,2512.Diabetic neuropathy,100.0
NAMASTE-Unani,2512,ICD-11 MMS 2024-01 Biomedicine,KB62.0,related-to,81.53,2513,transient neonatal hyperthyroidism,urd_Arab,2513.Hyperthyroidism,100.0
NAMASTE-Unani,2513,ICD-11 MMS 2024-01 Biomedicine,5A00,related-to,96.0,2514,Hypothyroidism,urd_Arab,2514. hypothyroidism,100.0
NAMASTE-Unani,2514,ICD-11 MMS 2024-01 Biomedicine,BD54,related-to,94.26,2515,Diabetic foot ulcer,urd_Arab,2515.Diabetic foot ulcer,100.0
NAMASTE-Unani,2515,ICD-11 MMS 2024-01 Biomedicine,8D21,related-to,81.8,2516,Dystonic cerebral palsy,urd_Arab,2516.Cerebral palsy,100.0
NAMASTE-Unani,2516,ICD-11 MMS 2024-01 Biomedicine,8B82.0,related-to,94.75,2517,Trigeminal neuralgia,urd_Arab,2517.Trigeminal neuralgia,100.0
NAMASTE-Unani,2517,ICD-11 MMS 2024-01 Biomedicine,XA57M6,related-to,85.93,2518,Lung,urd_Arab,2518.Occupational lung diseases,100.0
NAMASTE-Unani,2518,ICD-11 MMS 2024-01 Biomedicine,ME05.1,related-to,90.11,2519,Diarrhoea,urd_Arab,2519.Diarrhoea due to abrasion of the intestine,97.29
NAMASTE-Unani,2519,ICD-11 MMS 2024-01 Biomedicine,EG63.0,related-to,81.95,2520,Sacrococcygeal pilonidal sinus,urd_Arab,2520.Pilonidal sinus,100.0
NAMASTE-Unani,2520,ICD-11 MMS 2024-01 Biomedicine,DB94.1,related-to,94.61,2521,Alcoholic hepatitis,urd_Arab,2521.Alcoholic hepatitis,100.0
NAMASTE-Unani,2522,ICD-11 MMS 2024-01 Biomedicine,BA41,related-to,86.18,2523,postmyocardial infarction syndrome,urd_Arab,2523. post myocardial infarction syndrome,100.0
NAMASTE-Unani,253,ICD-11 MMS 2024-01 Biomedicine,XA3RB1,related-to,87.76,252,Eyelids,urd_Arab,252.Granulation of eyelids with eruptions similar to fig,100.0
NAMASTE-Unani,254,ICD-11 MMS 2024-01 Biomedicine,1C23,related-to,91.5,253,Trachoma,urd_Arab,253. trachoma melonum,100.0
NAMASTE-Unani,256,ICD-11 MMS 2024-01 Biomedicine,XA3RB1,related-to,88.34,255,Eyelids,urd_Arab,255.Itching of eyelids and canthi,100.0
NAMASTE-Unani,257,ICD-11 MMS 2024-01 Biomedicine,2E80.0,related-to,90.17,256,Lipoma,urd_Arab,256.Lipoma of the upper eyelid,96.6
NAMASTE-Unani,258,ICD-11 MMS 2024-01 Biomedicine,9A02.0,related-to,90.98,257,Chalazion,urd_Arab,257.Chalazion / Meibomian cyst,100.0
NAMASTE-Unani,259,ICD-11 MMS 2024-01 Biomedicine,XA3RB1,related-to,75.5,258,Eyelids,urd_Arab,258.Tumour of eyelids,100.0
NAMASTE-Unani,26,ICD-11 MMS 2024-01 Biomedicine,XA9738,related-to,85.24,25,Brain,urd_Arab,Coma due to coldness of the brain,90.46
NAMASTE-Unani,262,ICD-11 MMS 2024-01 Biomedicine,XA3RB1,related-to,85.76,261,Eyelids,urd_Arab,Mulberry shaped growth of eyelids,94.61
NAMASTE-Unani,264,ICD-11 MMS 2024-01 Biomedicine,XA3RB1,related-to,83.6,263,Eyelids,urd_Arab,263.Ulcers of the eyelids,96.92
NAMASTE-Unani,265,ICD-11 MMS 2024-01 Biomedicine,MG29,related-to,90.22,264,Oedema,urd_Arab,264.Oedema of the eyelids,96.88
NAMASTE-Unani,266,ICD-11 MMS 2024-01 Biomedicine,9A04.0,related-to,79.14,265,Trichiasis without entropion,urd_Arab,265.Trichiasis,100.0
NAMASTE-Unani,269,ICD-11 MMS 2024-01 Biomedicine,XN0D5,related-to,91.23,268,Pediculus,urd_Arab,268.Pediculus blepharitis,100.0
NAMASTE-Unani,27,ICD-11 MMS 2024-01 Biomedicine,XA9738,related-to,85.2,26,Brain,urd_Arab,26.coma due to moisture of the brain,88.27
NAMASTE-Unani,270,ICD-11 MMS 2024-01 Biomedicine,MC13,related-to,93.28,269,Epiphora,urd_Arab,269. epiphora,100.0
NAMASTE-Unani,272,ICD-11 MMS 2024-01 Biomedicine,XA96A7,related-to,86.61,271,Choroid,urd_Arab,271.Degeneration of the retina and choroid,100.0
NAMASTE-Unani,273,ICD-11 MMS 2024-01 Biomedicine,9B73.4,related-to,76.63,272,retinal hole,urd_Arab,272.Retinal arteriosclerosis,100.0
NAMASTE-Unani,274,ICD-11 MMS 2024-01 Biomedicine,9B73.3,related-to,85.0,273,Retinal detachment NOS,urd_Arab,273.Retinal detachment,97.5
NAMASTE-Unani,275,ICD-11 MMS 2024-01 Biomedicine,10,related-to,77.6,274,This chapter contains diseases of the ear and diseases of the mastoid process.,urd_Arab,"274.Diseases of the Ear, Nose, and Throat",96.31
NAMASTE-Unani,276,ICD-11 MMS 2024-01 Biomedicine,AB70.2,related-to,93.08,275,Otalgia,urd_Arab,275.Otalgia,100.0
NAMASTE-Unani,279,ICD-11 MMS 2024-01 Biomedicine,XB8M,related-to,91.73,278,Congenital,urd_Arab,278.Congenital deafness,100.0
NAMASTE-Unani,28,ICD-11 MMS 2024-01 Biomedicine,MB20.1,related-to,84.18,27,Coma,urd_Arab,27.sanguineous coma,100.0
NAMASTE-Unani,280,ICD-11 MMS 2024-01 Biomedicine,MC41,related-to,90.74,279,Tinnitus,urd_Arab,279.Tinnitus / Tinnitus aureum,96.27
NAMASTE-Unani,281,ICD-11 MMS 2024-01 Biomedicine,XA01U5,related-to,90.08,280,Ear,urd_Arab,280. ear bleeding,100.0
NAMASTE-Unani,283,ICD-11 MMS 2024-01 Biomedicine,AB00,related-to,76.75,282,Acute otitis media,urd_Arab,282.Otitis,100.0
NAMASTE-Unani,284,ICD-11 MMS 2024-01 Biomedicine,AB70.0,related-to,95.7,283,Otorrhoea,urd_Arab,283. otorrhoea,100.0
NAMASTE-Unani,285,ICD-11 MMS 2024-01 Biomedicine,EC90,related-to,91.15,284,Pruritus,urd_Arab,284.Pruritus of the ear,97.05
NAMASTE-Unani,286,ICD-11 MMS 2024-01 Biomedicine,XA6ZY6,related-to,86.35,285,External Ear,urd_Arab,285.Fracture of external ear,100.0
NAMASTE-Unani,287,ICD-11 MMS 2024-01 Biomedicine,XA01U5,related-to,84.68,286,Ear,urd_Arab,286.Avulsion of the ear,97.05
NAMASTE-Unani,288,ICD-11 MMS 2024-01 Biomedicine,XA6ZY6,related-to,84.87,287,External Ear,urd_Arab,287.Fissures of external ear,100.0
NAMASTE-Unani,29,ICD-11 MMS 2024-01 Biomedicine,MB20.1,related-to,90.05,28,Coma,urd_Arab,28.Coma due to vapours,100.0
NAMASTE-Unani,290,ICD-11 MMS 2024-01 Biomedicine,XA01U5,related-to,89.89,289,Ear,urd_Arab,289.Ear obstruction,100.0
NAMASTE-Unani,291,ICD-11 MMS 2024-01 Biomedicine,AA42,related-to,89.59,290,Impacted cerumen,urd_Arab,290.Impacted wax / Cerumen,100.0
NAMASTE-Unani,292,ICD-11 MMS 2024-01 Biomedicine,XA01U5,related-to,87.17,291,Ear,urd_Arab,291.Eruptions of the ear,100.0
NAMASTE-Unani,293,ICD-11 MMS 2024-01 Biomedicine,XA01U5,related-to,90.26,292,Ear,urd_Arab,292.Ear ulcers,100.0
NAMASTE-Unani,294,ICD-11 MMS 2024-01 Biomedicine,ND71,related-to,85.56,293,Foreign body in ear,urd_Arab,293. foreign body of the ear,97.16
NAMASTE-Unani,295,ICD-11 MMS 2024-01 Biomedicine,1D80,related-to,85.54,294,Mumps,urd_Arab,294.Parotitis / Mumps,100.0
NAMASTE-Unani,298,ICD-11 MMS 2024-01 Biomedicine,MB41.0,related-to,93.08,297,Anosmia,urd_Arab,297.Anosmia,100.0
NAMASTE-Unani,299,ICD-11 MMS 2024-01 Biomedicine,MB41.1,related-to,87.09,298,Parosmia,urd_Arab,298.Anosphrasia / Parosmia,98.21
NAMASTE-Unani,3,ICD-11 MMS 2024-01 Biomedicine,8A05,related-to,87.16,2,Tic disorders,urd_Arab,2.Disorders,100.0
NAMASTE-Unani,30,ICD-11 MMS 2024-01 Biomedicine,XA9738,related-to,85.2,29,Brain,urd_Arab,29.Coma due to weakness of the brain,97.31
NAMASTE-Unani,303,ICD-11 MMS 2024-01 Biomedicine,1G01,related-to,86.2,302,Myiasis,urd_Arab,302. nasal myiasis,100.0
NAMASTE-Unani,306,ICD-11 MMS 2024-01 Biomedicine,MD20,related-to,95.7,305,Epistaxis,urd_Arab,305. epistaxis,100.0
NAMASTE-Unani,307,ICD-11 MMS 2024-01 Biomedicine,CA0J,related-to,81.28,306,Nasal polyp,urd_Arab,306.Nasal polyps,100.0
NAMASTE-Unani,308,ICD-11 MMS 2024-01 Biomedicine,MD11.A,related-to,93.28,307,Sneezing,urd_Arab,307.Sneezing,100.0
NAMASTE-Unani,309,ICD-11 MMS 2024-01 Biomedicine,ND72.1,related-to,92.51,308,Foreign body in nose,urd_Arab,308.Foreign body in the nose.,100.0
NAMASTE-Unani,31,ICD-11 MMS 2024-01 Biomedicine,MB20.1,related-to,82.95,30,Coma,urd_Arab,30. traumatic coma,100.0
NAMASTE-Unani,310,ICD-11 MMS 2024-01 Biomedicine,CA09.0,related-to,91.8,309,rhinitis,urd_Arab,309.Rhinitis sicca,100.0
NAMASTE-Unani,312,ICD-11 MMS 2024-01 Biomedicine,CA0D,related-to,94.46,311,Deviated nasal septum,urd_Arab,311.Deviated nasal septum,100.0
NAMASTE-Unani,313,ICD-11 MMS 2024-01 Biomedicine,CA09.0,related-to,94.91,312,Allergic rhinitis,urd_Arab,312. allergic rhinitis,100.0
NAMASTE-Unani,314,ICD-11 MMS 2024-01 Biomedicine,CA09.0,related-to,93.28,313,rhinitis,urd_Arab,313.Rhinitis,100.0
NAMASTE-Unani,315,ICD-11 MMS 2024-01 Biomedicine,XT5R,related-to,90.69,314,Acute,urd_Arab,314.Acute rhinitis,100.0
NAMASTE-Unani,316,ICD-11 MMS 2024-01 Biomedicine,CA09.0,related-to,94.75,315,Chronic rhinitis,urd_Arab,315.Chronic rhinitis,100.0
NAMASTE-Unani,317,ICD-11 MMS 2024-01 Biomedicine,CA09.0,related-to,94.91,316,atrophic rhinitis,urd_Arab,316.Atrophic rhinitis,100.0
NAMASTE-Unani,318,ICD-11 MMS 2024-01 Biomedicine,CA09.0,related-to,94.78,317,hypertrophic rhinitis,urd_Arab,317.Hypertrophic rhinitis,100.0
NAMASTE-Unani,319,ICD-11 MMS 2024-01 Biomedicine,CA01,related-to,79.8,318,Acute frontal sinusitis,urd_Arab,318.Sinusitis,100.0
NAMASTE-Unani,32,ICD-11 MMS 2024-01 Biomedicine,7A01,related-to,81.88,31,Acute insomnia,urd_Arab,31.Insomnia,100.0
NAMASTE-Unani,320,ICD-11 MMS 2024-01 Biomedicine,GC01.0,related-to,76.25,319,vesical obstruction,urd_Arab,319. nasal obstruction,100.0
NAMASTE-Unani,321,ICD-11 MMS 2024-01 Biomedicine,DA03.0,related-to,95.7,320,Glossitis,urd_Arab,320.Glossitis,100.0
NAMASTE-Unani,323,ICD-11 MMS 2024-01 Biomedicine,EC90,related-to,91.37,322,Pruritus,urd_Arab,322.Pruritus language,86.82
NAMASTE-Unani,327,ICD-11 MMS 2024-01 Biomedicine,MB41.2,related-to,95.7,326,Dysgeusia,urd_Arab,326.Dysgeusia,100.0
NAMASTE-Unani,328,ICD-11 MMS 2024-01 Biomedicine,DA03.5,related-to,88.61,327,Macroglossia,urd_Arab,327.Megaloglossia / Macroglossia,100.0
NAMASTE-Unani,33,ICD-11 MMS 2024-01 Biomedicine,7A01,related-to,76.46,32,Acute insomnia,urd_Arab,Insomnia due to dryness,94.66
NAMASTE-Unani,34,ICD-11 MMS 2024-01 Biomedicine,7A01,related-to,76.31,33,Acute insomnia,urd_Arab,Insomnia due to moisture,83.28
NAMASTE-Unani,341,ICD-11 MMS 2024-01 Biomedicine,XN7JF,related-to,84.38,340,bovine papular stomatitis virus,urd_Arab,340.Papular stomatitis,100.0
NAMASTE-Unani,344,ICD-11 MMS 2024-01 Biomedicine,MD94,related-to,95.7,343,Halitosis,urd_Arab,343. halitosis,100.0
NAMASTE-Unani,346,ICD-11 MMS 2024-01 Biomedicine,XA7ZA6,related-to,83.69,345,Palate,urd_Arab,345.Itchy palate,100.0
NAMASTE-Unani,347,ICD-11 MMS 2024-01 Biomedicine,DA00.0,related-to,95.7,346,Cheilitis,urd_Arab,346.Cheilitis,100.0
NAMASTE-Unani,348,ICD-11 MMS 2024-01 Biomedicine,1F00.01,related-to,80.0,347,Herpes simplex labialis,urd_Arab,347.Herpes labialis / Herpes febrilis,100.0
NAMASTE-Unani,35,ICD-11 MMS 2024-01 Biomedicine,MB21.1,equivalent,95.75,34,Amnesia,urd_Arab,34.Amnesia,100.0
NAMASTE-Unani,350,ICD-11 MMS 2024-01 Biomedicine,XH4P61,related-to,81.58,349,"Epithelioma, NOS",urd_Arab,349.Epithelioma of the Lips,97.16
NAMASTE-Unani,351,ICD-11 MMS 2024-01 Biomedicine,ED63.0,related-to,93.1,350,Vitiligo,urd_Arab,Vitiligo of the Lips,84.76
NAMASTE-Unani,354,ICD-11 MMS 2024-01 Biomedicine,FA34.3,related-to,83.05,353,hip contracture,urd_Arab,353.Contracture of the Lips,97.16
NAMASTE-Unani,357,ICD-11 MMS 2024-01 Biomedicine,DA01.12,related-to,85.55,356,Chronic ulcerative stomatitis,urd_Arab,356.Ulcerative stomatitis,100.0
NAMASTE-Unani,36,ICD-11 MMS 2024-01 Biomedicine,MB21.11,related-to,85.95,35,Retrograde amnesia,urd_Arab,35.Forgetfulness due to coldness and moisture / Retrograde Amnesia,95.42
NAMASTE-Unani,361,ICD-11 MMS 2024-01 Biomedicine,XA6CZ2,related-to,83.76,360,Teeth,urd_Arab,360.Discoloration of teeth,98.34
NAMASTE-Unani,364,ICD-11 MMS 2024-01 Biomedicine,XA6CZ2,related-to,75.5,363,Teeth,urd_Arab,363. falling teeth.,94.91
NAMASTE-Unani,365,ICD-11 MMS 2024-01 Biomedicine,DA08.0,related-to,94.64,364,Dental caries,urd_Arab,364.Dental caries,100.0
